Audio ID,output transcriptions 1,output transcriptions 2,flipkart transcriptions 1,error 1,error 2,final word error rate
378,ऐसा पांच चार साल पुरानी है मोबाइल में छोटी बच्ची थी बच्ची,ऐसा पांच चार साल पुरानी है मोबाइल मैं छोटी बच्ची थी बच्ची,@ _ बात चार साल पुरानी है @ मोबाइल की कवर @ _ बच्ची थी बच्ची @,0.36363636363636365,0.36363636363636365,0.36363636363636365
379,प्राइस ऑफ सिल्क सारीस,प्राइस ऑफ सिल्क सारी,@ _ रिच क्रीम _ @ प्राइस ऑफ सिल्क साड़ी @ _ @,0.25,0.25,0.25
380,दुल्हन वाला सिंपल हार डू यू हैव,दुल्हन वाला सिंपल हार्स डू यू हैव,@ _ @ दुल्हन वाला सिंपल हार @ ऑल्सो मीन दिस _ @ डू यू हैव @ _ @ ,0.3,0.4,0.3
381,मार्वेलस एक्शन फिगर वाल स्टीकर फॉर किड्स रूम,मार्वल्स एक्शन फिगर वाल स्टीकर फॉर किड्स रूम,@ _ @ मार्वल्स एक्शन फिगर वॉल स्टीकर फॉर किड्स रूम @ _ @,0.25,0.125,0.125
382,सैनिटाइजर में कोई डिस्काउंट है क्या,सैनीटाइजर में कोई डिस्काउंट है क्या,@ _ @ सैनिटाइज़र में कोई डिस्काउंट है _,0.4,0.4,0.4
383,इन राजस्थान वी मच कंट्रोल कॉल्स बच्चे का परिपाटी पीछे,इन राजस्थान वी मच कंट्रोल कॉल्स बच्चे का परिपाटी पीजे,@ _ राजस्थान @ रिमोट कंट्रोल टॉयज बच्चे का @ _ कांग्रेस पार्टी फाइटिंग द _ @,0.8,0.8,0.8
384,प्लेजर लॉन्ग टॉप बहुत कम,प्लेजर लॉन्ग टॉप बहुत काम,ब्लेजर लॉन्ग टॉप बहुत सारा @ _@,0.4,0.4,0.4
385,जी के छोटे फ्रिज का रेट बताओ नागरिक पासेस,जी के छोटे फ्रिज का रेट बताओ नागरिकता, एल जी के छोटे फ्रिज का रेट बताओ @ _ नागरिक _ @,0.2222222222222222,0.2222222222222222,0.2222222222222222
386,टू मी ए प्लेजर,टू मी योर प्लेजर,@ _ @ शो मी ए ब्लेजर @ _ बहुत समझा _ यहाँ @ _ @ _ @,0.5,0.75,0.5
387,अच्छा डिस्काउंट में अच्छा रनिंग शू दिखा दो अच्छा वाला,अच्छा डिस्काउंट में अच्छा रनिंग शूज दिखा दो अच्छा वाला,@ _ @ अच्छा डिस्काउंट में अच्छा रनिंग शूज दिखा दो अच्छा वाला @ _ @,0.1,0.0,0.0
388,नीड रिक्लाइनर बिलो फिफ्टीन के,नीड रिक्लाइन हर बिलो फिफ्टीन के,@ _ वो भी हो सकती है @ आई नीड ए रिक्लाइनर @ _ बहुत कम @ बिलो @ रिक्लाइनर _ @ फिफ्टीन के @ _ फार्मा कंपनी में कंसल्टेंट के तौर पे काम करते है ओके दीपक @,0.8148148148148148,0.8518518518518519,0.8148148148148148
389,कैन आई गेट फाइव केजी,कैन आई गेट फाइव के,@ _ @ कैन आई गेट फाइव केजीस ऑफ हैंडवॉश,0.42857142857142855,0.42857142857142855,0.42857142857142855
390,सैमसंग एम थर्टी वन,सैमसंग एमएम थर्टी वन,@ _ @ सैमसंग एम थर्टी वन @ _ @,0.0,0.25,0.0
391,सिक्स लेयर फिल्टर वाला हर यूजुअल मार्च दिखाइये,सिक्स लेयर फिल्टर वाला आर यूजुअल मार्च दिखाइये,@ _ @ सिक्स लेयर फिल्टर वाला रीयूजेबल मास्क दिखाइए @ मुख्यमंत्री अपने आप को प्रधानमंत्री कहते है @,0.5714285714285714,0.5714285714285714,0.5714285714285714
393,व्हाट इज द प्राइस ऑफ ए फॉर्म डेसिमा,व्हाट इज द प्राइस ऑफ फार्म डेसिमा, @ _ @ व्हाट इज द प्राइस ऑफ निकॉन डी एस एल आर कैमरा @ _ मेडिकल _ से सम्बंधित _ @,0.5454545454545454,0.5454545454545454,0.5454545454545454
394,गो प्रो सेवन सस्ता वाला,गोप्रो सेवन सस्ता वाला,@ _ @ गो प्रो सेवन सस्ता वाला @ _ @,0.0,0.4,0.0
395,चाहिए मुझे कोका कोला,चाहिए मुझे कोकाकोला,@ _ @ चाहिए मुझे कोका कोला @ _ सुन रही हूँ सुध बुध _ @,0.0,0.5,0.0
396,कैन यू ऐड ए मूव मेक शॉप वाज माई बेसिक्स,कैन यू ऐड ए मूव मेक शॉप वॉच माई बेसिक्स,@ _ से अपना अपना पियो @ कैन यू ऐड अमूल मिल्क चॉकलेट टू माई बास्केट @ उस समय आपके साथ एक ट्रेनर _ @,0.6666666666666666,0.6666666666666666,0.6666666666666666
397,व्हेन विल बी द लांच ऑफ न्यू मोबाइल्स ऑफ रियल में,व्हेन विल बी द लॉन्च ऑफ न्यू मोबाइल्स ऑफ रियल में,व्हेन विल बी द लॉन्च ऑफ न्यू मोबाइल्स ऑफ रियलमी @ _ @,0.3,0.2,0.2
398,मेरी बहनों को जूता से मारना है जूता दिखाओ,मेरी बहनों को जूता से मारना है जुता दिखाओ,@ _ @ मेरी बहनों को जूता से मारना है जूता दिखाओ @ _ @,0.0,0.1111111111111111,0.0
399,भैया प्रीत का वेटेज बाझे झंडू बाम लेना है कहाँ से फ्रेज,भैया प्रीत का वेटेज बाझे झंडू बाम लेना है कहाँ से फ्रिज,@ _ भइया फ्रिज का फीचर्स बताओ ना @ मुझे झंडू बाम लेना है @ _ कौन सा है _ कहा से लियो फ्रिज @,0.6666666666666666,0.6111111111111112,0.6111111111111112
400,रेडमी नोट नाइन प्रो,रेडमी नोट नाइन प्रूव,रेडमी नोट नाइन प्रो,0.0,0.25,0.0
401,टाटा टी ऑफर्स,टाटा की ऑफर्स,टाटा टी ऑफर्स ,0.0,0.3333333333333333,0.0
402,स्पोर्ट सब्जी के लिए मोबाइल,स्पोर्ट सब्जी के लिए मोबाइल इन,@ _ @ पबजी के लिए मोबाइल @ _ @,0.5,0.75,0.5
403,बार्बी स्विमिंग सूट बार्बी,बार दी स्विमिंग सूट बार्बी,बार्बी स्विमिंग सूट बार्बी,0.0,0.5,0.0
404,मुझे सुन्दर सुनके दिखाइये,मुझे सुन्दर सुनके दिखाइए,मुझे सुंदर झुमके दिखाइए,0.75,0.5,0.5
405,पांच किलो का टाइड्स सर्फ दे दो,पांच किलो का टाइट सर ऑफ दे दो,पाँच किलो का टाइड सर्फ दे दो,0.2857142857142857,0.5714285714285714,0.2857142857142857
406,मिस्टर बुकर दिखाओ पांच मिलता,मिस्टर होकर दिखाओ पांच मिलता,प्रेशर कुकर दिखाओ पाँच लीटर,0.8,0.8,0.8
407,मतलब कैसे है ऐसी दिखाई है वन पॉइंट फाइव टन,मतलब कैसे है ऐसी दिखाई ये वन पॉइंट फाइव टन,@ बोलो क्या चाहिए बोलो बोलो बोलो बोलो भैया @ टाटा का ए सी दिखाइए वन प्वाइंट फाइव टन @ _ @,0.7777777777777778,0.7777777777777778,0.7777777777777778
408,लोग अच्छा वाला ऑफरिंग मोबाइल टू मिक्स्ड फास्ट,लोग अच्छा वाला ऑफर में मोबाइल टू मिक्स्ड फास्ट,@ देयर इज ए लॉकडाउन @ अच्छा वाला ऑफ़र में मोबाइल @ टू वीक्स टिल जुलाई थर्टी फर्स्ट @,0.7333333333333333,0.6666666666666666,0.6666666666666666
409,कैरम बोर्ड विथ गुड मटेरियल,कैरम बोर्ड विथ गुड मैटेरियल,कैरम बोर्ड विथ गुड मटेरियल,0.0,0.2,0.0
410,स्टीमर मिलेगा क्या तुम्हारे पास,स्टेमर मिलेगा क्या तुम्हारे पास,स्टीमर मिलेगा क्या तुम्हारे पास ,0.0,0.2,0.0
411,रियल में फाइव आई फोर जीबी,रियल मी फाइव आई फोर जीबी,रियलमी फाइव आई फोर जी बी,0.6666666666666666,0.6666666666666666,0.6666666666666666
412,लेट मी काम पार्क दिखाना तो,लेट मी काम पार्ट दिखाना तो,लैक्मे का कॉम्पैक दिखाना तो,0.8,0.8,0.8
413,पूजा करने वाला सामान,पूजा करने वाले सामान,@ _ @ पुजा करने वाला सामान @ _ @,0.25,0.5,0.25
414,अंडाकार कैम्प ताल श्राप क्यों हैं,अंडाकार कैम्प ताल श्राप क्यों मैं,_ डॉक्टर सेट _,3.0,3.0,3.0
415,मेंस चेक्स टी शर्ट,मेंस टेक्स टी शर्ट,मेन्स चेक्स टी शर्ट,0.25,0.5,0.25
416,फिफ्टीन वाट एलिवेट बाग दिखाये फिलिप्स का,फिफ्टीन वाट एलिवेट बाग दिखाइये फिलिप्स का,फिफ्टीन वॉट एल इ डी बल्ब दिखाइए फिलिप्स का @ मध्य प्रदेश के _ @,0.6666666666666666,0.6666666666666666,0.6666666666666666
417,वाइ स्टिक का होगा क्या कार्टून वाला यह स्टिकर दिखाई,वाल स्टिक का होगा क्या कार्टून वाला यह स्टिकर दिखाई,वॉल स्टीकर होगा क्या _ @ कार्टून वाला यह स्टीकर दिखाइए @ वॉलपेपर _ @ वॉल स्टीकर @,0.6666666666666666,0.6666666666666666,0.6666666666666666
418,काली मिर्च ऐड कर दो,काली मिर्च ऐट कर दो,काली मिर्च ऐड कर दो,0.0,0.2,0.0
419,शो में बैग बैग,शो में बैक मैम,शो मी बैग @ _ @ बैग,0.25,0.75,0.25
420,जेक लोरियल का हिडन शोल्डर शैम्पू चाहिए,जेक लोरियल का हिडेन शोल्डर शैम्पू चाहिए,मुझे एक लॉरियल का हेड एंड शोल्डर शैंपू चाहिए,0.6666666666666666,0.6666666666666666,0.6666666666666666
421,मुझे लैपटॉप दिखाओ,मुझे लैपटाप दिखाओ,मुझे लैपटॉप दिखाओ,0.0,0.3333333333333333,0.0
422,ऐज सम बिस्किट्स,ऐट सम बिस्किट्स,ऐड सम बिस्किट इन माई बास्केट,0.8333333333333334,0.8333333333333334,0.8333333333333334
423,दाल पांच किलो का,डाल पांच किलो का,दाल पाँच किलो का,0.25,0.5,0.25
424,शो में ए युवी प्रोडक्शन एंड ग्लास फॉर द राइज टू वन के,शो में ए युवी प्रोडक्शन एंड ग्लास फॉर द राइज टू वन कलर,@ यादास का होना  @ शो मी ए यू ए वी प्रोटेक्शन सनग्लास फॉर द राइज्ड वन @ ऐसी मुश्किल _ @,0.75,0.75,0.75
425,हेलो करीब चों के खिलौने हो गया है क्या करे,हेलो करीब चों के खिलौने हो गया है क्या करें,@ _ @ बच्चों के खिलौने @ _ @,2.6666666666666665,2.6666666666666665,2.6666666666666665
426,एक्सटेंशन बॉक्स सिक्स पेंस वाला,एक्सटेंशन बॉक्स सिक्स प्रिंस वाला,एक्सटेंशन बॉक्स सिक्स पिन्स वाला @ _ @,0.2,0.2,0.2
427,वाइल्ड मीट,वार्निंगस,वॉल वॉच,1.0,1.0,1.0
428,प्रितिकाना हैं,प्रितिकाना है,मुझे सस्ता कलर्स में दिखाओ,1.0,1.0,1.0
429,प्रेजेंट्स ट्राउजर दे दो घर से चीख से इन बच्चों की पान,प्रेजेंट्स ट्राउजर दे दो घर से चीफ से इन बच्चों की पान,@ _ @ जेंट्स ट्राउजर दे दो @ डर से चिखते ही बच्चों की _ @ ,0.6,0.6,0.6
430,लाइट वाली मशीन कटिंग करने वाला है,लाइट वाली मशीन कटिंग करने वाला,लाइट वाली मशीन कटिंग करने वाला,0.16666666666666666,0.0,0.0
431,सो माई कॉल गेट एक्टिव फॉल्ट बिग पैकेट ये वाट्सऐप नहीं करवाते,सो माई कॉल गेट एक्टिव फॉल्ट बिग पैकेट ये वाट्सऐप नहीं कर साका,शो मी कोलगेट एक्टिव सॉल्ट बिग पैकेट _,1.2857142857142858,1.4285714285714286,1.2857142857142858
432,कैश ऑन डिलिवरी का पूरा सामान दिखाओ,कैश ऑन डिलीवरी का पूरा सामान दिखाओ,कैश ऑन डिलीवरी का पुरा सामान दिखाओ ,0.2857142857142857,0.14285714285714285,0.14285714285714285
433,सैमसंग फ्रेम फिफ्टी इंच वाला दिखाई दे,सैमसंग प्रेम फिफ्टी इंच वाला दिखाई दे,सैमसंग फ्रेम फिफ्टी इंच वाला दिखाइए ,0.3333333333333333,0.5,0.3333333333333333
434,क्या पर्दे दिखाना कंटेंट्स पर्दे,क्या पर्दे दिखाना कंटेंट्स पर दे,पर्दे दिखाना कर्टेन्स पर्दे,0.5,1.0,0.5
435,आई वांट ए रिमोट कंट्रोल देन,आई वांट ए रिमोट कंट्रोल लेन,आई वांट ए रिमोट कंट्रोल प्लेन,0.16666666666666666,0.16666666666666666,0.16666666666666666
437,जिओ फोन थ्री,जीरो फोर थ्री,जिओ फोन थ्री,0.0,0.6666666666666666,0.0
438,दस हजार रुपये में मोबाइल दिखाओ,दस हजार रुपये में मोबाइल दिखा ओ,दस हजार रुपये में मोबाइल दिखाओ ,0.0,0.3333333333333333,0.0
439,इसमें रियल में फ्री मोबाइल नाऊ,सो में रियल में फ्री मोबाइल नाऊ,शो मी रियलमी थ्री मोबाइल नाऊ,0.6666666666666666,0.8333333333333334,0.6666666666666666
440,लड़कियों के सामने पांच ठीक बात,लड़कियों के सामने पांच ठीक बा,लड़कियों के लिए पैंट्स @ _ @,1.0,1.0,1.0
441,मुझे कैरियन लिक्विड वो बॉटल चाहिए,मुझे कैरियर लिक्विड वो बॉटल चाहिए,जैकरीन वीड वो बॉटल चाहिए,0.6,0.6,0.6
442,वान्ट टी ग्लोवर प्रिंट एक दाम,वान्ट टी ग्लावर प्रिंट एक दाम,@ _ @ वॉल स्टीकर फ्लावर प्रिंट एक दाम @ _ @,0.5,0.5,0.5
443,डी लिंक वायरलेस राउटर का प्राइस क्या होगा का एक्टर्स टू,डी लिंक वायरलेस राउटर का प्राइस क्या होगा का एक्टर्स टो,डी लिंक वायरलेस राउटर का प्राइस क्या होगा @ _ @,0.375,0.375,0.375
444,लड़कों का ब्लैक एंड व्हाइट शर्ट,लड़कों का ब्लैक एंड व्हाइट शॉर्ट,लड़कों का ब्लैक एंड व्हाइट शर्ट ,0.0,0.16666666666666666,0.0
445,आई वांट पिगलेट वाज देयर वन थाउजेंड रूपीज,आई वांट पिगलेट वाज एंड देयर वन थाउजेंड रूपीज,आई वांट हुगलेट वॉट्स अंडर वन थाउजेंड रुपीस @ _ @,0.5,0.625,0.5
446,की चेन चाहिए,के चेन चाहिए,किचन चाहिए,1.0,1.0,1.0
447,हाय राम सब महारानी पेट्सी,हाय राम सब महारानी पैक्स,आई वांट सम रनिंग स्पाइक शूज,1.0,1.0,1.0
449,बेसर फैक्शन मैटिक तुम पति मुस्कान,बेसर फैक्शन मैटिक तुम पति मुस्ताा,@ _ @ सर्फ एक्सेल मैटिक _ @ _ पति को सिखाओ @,0.8333333333333334,0.8333333333333334,0.8333333333333334
450,बड़ी लड़की और केन के सलवार सूट चाहिए मुझे,बड़ी लड़की और तीन के सलवार सूट चाहिए मुझे,बड़ी लड़कियों के लिए सलवार सूट चाहिए मुझे ,0.5,0.5,0.5
451,हैमुझे क्या चाहिए,हैमुझे क्या चाहिए न,@ कहीं ना आई थॉट आई लव यू  हाँ _ नए _ के साथ @ मुझे आटा चाहिए @ _ मॉइस्चराइज @,0.6666666666666666,0.9333333333333333,0.6666666666666666
452,मुझे मेड इन इंडिया इयर फोन्स देना है,मुझे मेड इन इंडिया एयर फेंस लेना है, मुझे मेड इन इंडिया इयरफोन्स लेना है ,0.42857142857142855,0.2857142857142857,0.2857142857142857
453,शो मी व्हाइट कलर्ड ड्रेस एंड आवर कॉलेजेस,शो मी व्हाट कलर ड्रेस एंड आवर कॉलेजेस,@ _ @ शो मी व्हाइट कलर ड्रेस अनारकली ड्रेस @ _ @,0.5714285714285714,0.5714285714285714,0.5714285714285714
454,सैमसंग एल ई डी टी वी थर्टी टू इंचेस फिफ्टीन थाउजेंड रूपीज,सैमसंग एल ई डी टी वी थर्टी टू इंचेस फिफ्टी थाउजेंड रूपीज,@ और आया नहीं है _ @ सैमसंग एल इ डी टी वी थर्टी टू इंचेस फिफ्टीन थाउजेंड रूपीज @ _ पैरट _ @,0.08333333333333333,0.16666666666666666,0.08333333333333333
455,आई एम लुकिंग फॉर ए फूल्ली ऑटो माई रिस्पांस पोर्ड वाशिंग मशीन,आई एम लुकिंग फॉर ए फूल्ली ऑटो माई रिस्पांस पोर्ड वाशिंग मशींस,@ वो कहा आया हैं @ एम लुकिंग फॉर फूल्ली ऑटोमेटिक फ्रंट लोड वाशिंग मशीन @ _ @,0.6666666666666666,0.7692307692307693,0.6666666666666666
456,मुझे एक मॉम्स मैजिक स्टेट के तो,मुझे एक मॉम्स मैजिक स्ट्रेट के तो,मुझे एक मोम्स मैजिक बिस्कुट दे दो,0.5714285714285714,0.5714285714285714,0.5714285714285714
457,आई नीड ए स्लिम फिट जींस पेंट ऑफ ऑफ थर्टी फोर साइज प्राइस,आई नीड ए स्लिम फिट जीन्स पैंट ऑफ ऑफ थर्टी फोर साइज प्राइस,आई नीड स्लिम फिट जींस पैंट ऑफ थर्टी फोर साइज @ फॉर बॉयज @ फॉर बॉयज,0.4,0.4,0.4
458,एकल स्कूल बैग पर गर्ल्स एंड फाइव हंड्रेड,अंकल स्कूल बैग पर गर्ल्स एंड फाइव हंड्रेड,अकेला स्कूल बैग फॉर गर्ल्स @ _ @ अंडर फाइव हंड्रेड,0.375,0.375,0.375
459,न्यू मॉडल वन प्लस वन मोबाइल फोन,न्यू मॉडल वन प्लेस वन मोबाइल फोन,@ _ @ न्यू मॉडल वन प्लस वन मोबाइल फोन @ _ @,0.0,0.14285714285714285,0.0
460,माइक्रोवेव फ्रॉम वीडियोकॉन,माइक्रो फ्रॉम वीडियोकॉन,@ _ @ माइक्रोवेव फ्रॉम वीडियोकॉन @ _ मीनिंग _ @,0.0,0.3333333333333333,0.0
461,रेडमी नोट नाइन प्रो,रेडमी नोट नाइन प्रूव,रेडमी नोट नाइन प्रो,0.0,0.25,0.0
462,ये रिमोट कंट्रोल कार का मोल क्या है,यह रिमोट कंट्रोल कार का मोल क्या है,ये रिमोट कंट्रोल कार का मोल क्या है,0.0,0.125,0.0
463,केक बेकिंग आइटम्स दिखाओ,केक मेकिंग आइटम्स दिखाओ,@ _ @ केक बेकिंग आइटम्स दिखाए @ _ @,0.25,0.5,0.25
464,रेडमी नोट ऐट प्रो,रेडमी नोट एट प्रो,रेडमी नोट ऐट प्रो,0.0,0.25,0.0
465,मुझे सादा चप्पल चाहिए होम जूस करने वाला,मुझे सारा चप्पल चाहिए होम जूस करने वाला,मुझे सादा चप्पल चाहिए होम यूज करने वाला ,0.125,0.25,0.125
466,गिटार फॉर टू थाउजेंड नाइन हंड्रेड एंड नाइंटी नाइन रूपीज,गिटार फॉर टू थाउजेंड नाइन हंड्रेड एंड नाइनटी नाइन रूपीज,गिटार फॉर टू थाउजेंड नाइन हंड्रेड एंड नाइंटी नाइन रूपीज,0.0,0.1,0.0
467,रियली सी थ्री के टावर के फोटो,रियली सी थ्री के टावर के पहुँचो,रियलमी सी थ्री के कवर का फ़ोटो दिखाओ ,0.625,0.625,0.625
468,महातापास से ये मुझे मांस मास्ट पिताओं,महातापास से यह मुझे मांस मास्ट पिताओं,@ दुकान _ @ मास्क @ जल्दी जल्दी _ @ मास्क चाहिए मुझे मास्क मास्क दिखाओ,0.9,0.9,0.9
469,बेल्ट्स ब्लॉक्स ऑफ पर्किंस,बेल्ट्स ब्लॉक्स ऑफ कापियस,गर्ल्स फ्रॉक्स ऑफ शॉर्ट लेंथ,0.8,0.8,0.8
470,हाँ सुबह नहीं है अच्छा ए सी ए,हाँ सुबह नहीं है अच्छा ए सी के,@ _ रूपया दिए है _ चारो @ ए सी @ _ @,0.8333333333333334,0.8333333333333334,0.8333333333333334
471,बॉबी कैरट बैग्स,बॉबी कैरट बैग,@ _ @ बॉडी खेलबाज,1.5,1.5,1.5
472,शर्ट लेना है,शर्ट लेना था,@ _ @ टी शर्ट वूमेन का @ मेने कब कैसे _ @,0.75,0.75,0.75
473,कैन आई गेट एप्पल मैकबुक पर लेस डिस्काउंट ऑर हाई डिस्काउंट विथ लेस प्राइस,कैन आई गेट एप्पल मैकबुक पर लेस डिस्काउंट और हाई डिस्काउंट विथ लेस प्राइस,@ टेक्नोलॉजी @ कैन आई गेट एप्पल मैकबुक फॉर लेस डिस्काउंट @ दैट्स मेक इट इम्पैक्ट @ और हाई डिस्काउंट विथ लेस प्राइस @ _ @,0.3684210526315789,0.3157894736842105,0.3157894736842105
474,शो में किड्स ड्रेसेज फॉर द ऐज ऑफ टाइट,शो मी किड्स ड्रेसेज फॉर द ऐज ऑफ टाइट,@ _ क्या है डी फॉर _ @ शो मी किड्स ड्रेसेज @ इ फॉर एलिफेंट @ फॉर द ऐज ऑफ फाइव @ _ जी फॉर @,0.6111111111111112,0.5555555555555556,0.5555555555555556
475,स्मॉल गर्ल बस,स्मॉल गर्ल बॉस,स्मॉल गर्ल पर्स,0.3333333333333333,0.3333333333333333,0.3333333333333333
476,हालेरी चाहिए,हेलो बड़ी चाहिए,@ क्या बताऊ _ @ फेयर एंड लवली चाहिए @ _ @,0.75,0.75,0.75
478,जोर्जेट सारी स्वीट इन थाउजेंड,जार्जेट सारीस विदिन थाउजेंड,जोर्जेट सारीज विदिन थाउजेंड,0.75,0.5,0.5
479,आई वांट कॉस्मेटिक स्टोरेज बॉक्सेस,आई वांट कॉस्मेटिक्स स्टोरेज बॉक्सेस,आई वांट कॉस्मेटिक्स स्टोरेज बॉक्सेस @ _ @,0.2,0.0,0.0
480,लिस्टिंग फेंक,लिस्टिंग फेनक,सस्ता सा टी शर्ट,1.0,1.0,1.0
481,शो मी द फिगर एंड आशीर्वाद आटा टेन केजी,शो मी द फिगर एंड आशीर्वाद आटा टेन के,शो मी मधुर शुगर एंड आशीर्वाद आटा टेन केजी,0.2222222222222222,0.3333333333333333,0.2222222222222222
482,जो पिलो लेना है,जो किलो लेना है,मुझे पिलो लेना है,0.25,0.5,0.25
483,नोकिया फोन स्क्रीन पर रकम,नोकिया फोन स्क्रीन पर वेकाम,@ डबल द पूल @ नोकिया फ़ोन स्क्रीन टच दिखाओ,0.6,0.6,0.6
484,बैंगलोर चाहिए करुणा से बचने के लिए,बैंगलोर चाहिए करुना से बचने के लिए,हैंड ग्लव्स चाहिए कोरोना से बचने के लिए @ _ @,0.375,0.375,0.375
485,लांग टेकिंग बर्कशायर,लांग टेकिंग बरकशायर,आई वांट a फुटबॉल शर्ट्स,1.0,1.0,1.0
486,शो में फिलिप्स स्टेमर व्हिच कम्स ऐलांग विथ ए कैमरामैन तोड़ा ऑफ नाइसेज आता है,शो में फिलिप्स स्टेमर व्हिच कम्स ऐलांग विथ ए कैमरामैन तोड़ा ऑफ नाइसेज आता हैं,शो मी फिलिप्स ट्रिमर व्हिच कम्स ऐलांग विथ ए कैप @ _ @,0.8,0.8,0.8
487,हम सब का बॉटल कितने में मिलेगा,हमसब का बॉटल कितने में मिलेगा,थम्स अप का बॉटल कितने में मिलेगा,0.2857142857142857,0.2857142857142857,0.2857142857142857
488,सिल्वर ब्रेसलेट,द सिल्वर ब्रेसलेट,@ _ @ सिल्वर ब्रेसलेट @ _ @,0.0,0.5,0.0
489,वेरी एंटर द क्रूड एंड ह्यूमन फेस स्ट्रांग,वेरी एंटर द क्रूड एंड ह्यूमन फेस स्ट्राल,व्हेन ही ऐंटर्स द क्रूशल @ कैन @ ह्यूमन फेस ट्रायल्स,0.6666666666666666,0.6666666666666666,0.6666666666666666
490,शो मी सम गुड गिफ्ट फॉर माई वाइफ,शो में सम गुड गिफ्ट फॉर माई वाइफ,@ _ @ शो मी सम गुड गिफ्ट फॉर माई वाइफ @ मजा @,0.0,0.125,0.0
491,गार्नियर मेन पर ग्रामी बी एड किट,गार्नियर मेन पर ग्राम बी एड किट,@ _ @ गार्नियर मेंस फॉर ग्रूमिंग बियर्ड किट @ _ चिपका @,0.8333333333333334,0.8333333333333334,0.8333333333333334
492,हेलो बच्चा रेवेन जय जो है जी सी आयन पूछता प्राइस कितना है,हेलो बच्चा रेवेन जय जो है जी जी आयन पूछता प्राइस कितना है,@ प्रणाम @ हेलो @ अरे _ जुगनू बोल रहे हो @ बजाज अवेंजर टू हंड्रेड सीसी ऑयल _ प्राइस कितना है @ _ @,0.75,0.75,0.75
493,जैक्स वाला शॉर्ट,जैक्स वाला शर्ट,चेक्स वाला शर्ट,0.6666666666666666,0.3333333333333333,0.3333333333333333
494,गोल्डन कलर के ही कहा,गोल्डन कलर की ही कहा,@ मिलते है या _ @ गोल्डन कलर के हील्स दिखाओ @ _ @,0.4,0.6,0.4
495,वार इज ह्यूज चप्पल यूके,वार इज ह्यूज चप्पल,@ _ @ बॉयज होम यूज चप्पल @ _ @ ब्लू कलर,0.8333333333333334,0.75,0.75
496,और इसमें कुछ दिखाओ,और इस में कुछ दिखाओ,@ _ @ बॉयज में कुछ दिखाओ @ _ @,0.5,0.5,0.5
497,रेडमी नोट ऐट प्रो,रेडमी नोट एट प्रो,रेडमी नोट ऐट प्रो,0.0,0.25,0.0
498,हेयर कलर दिखाना,शेयर कलर दिखाना, हेयर कलर दिखाना @ सीने से तेरे सर को @,0.0,0.3333333333333333,0.0
499,अपना टाइम आएगा टी शर्ट,अपना टाइम आएगा टीशर्ट,अपना टाइम आएगा टी शर्ट @ _ @,0.0,0.4,0.0
500,जेंट्स ब्लू कलर टी शर्ट अराउंड लाइक,जेंट्स ब्लू कलर टी शर्ट अराउंड निक,@ _ @ जेंट्स ब्लू कलर टी शर्ट राउंड नेक @ _ @,0.2857142857142857,0.2857142857142857,0.2857142857142857
501,आई वांट सैमसंग रेफ्रिजरेटर अंडर वाल कोल भाषण के खेल,आई वांट सैमसंग रेफ्रिजरेटर थंडरबॉल कोल भाषण के खेल,आई वांट सैमसंग रेफ्रिजरेटर एंड व्हर्लपूल वाशिंग मशीन,0.75,0.625,0.625
502,चकराना चेक करने के लिए करना में टेस्ट,चकराना चेक करने के लिए करना में टेस्ट्स,@ _ @ कोरोना चेक करने के लिए थर्मामीटर @ _ @,0.6666666666666666,0.6666666666666666,0.6666666666666666
504,वी हैव ए मोबाइल फोन विथ गोर्गेस बोथ साइड्स,वी हैव ए मोबाइल फोन विथ गुरुगनेश बोथ साइड्स,डू यू हैव मोबाइल फोन्स विद गोरिला ग्लास बोथ साइड्स,0.7,0.7,0.7
505,तीन से आठ साल तक की बच्चियों के लिए प्रदान,तीन से आठ साल तक की बच्चियों के लिए प्रॉपर दिखाना,तीन से आठ साल तक की बच्चियों के लिए फ्रॉक दिखा ना,0.25,0.25,0.25
506,चीज बटर ऑनलाइन ए,चीज बटर ऑनलाइन एक,चीज़ बटर ऑनलाइन @ _ @,0.6666666666666666,0.6666666666666666,0.6666666666666666
507,एलजी बेबी क्रीम्स एंड एम्ब्रॉयडरी मशीन,एलजी बेबी क्रीम एंड एम्ब्रॉयडरी मशीन,एल जी बेबी क्रीम एंड एम्ब्रॉइडरी मशीन,0.5714285714285714,0.42857142857142855,0.42857142857142855
508,फर्स्ट वाली डोरमैट को कार्ट में डाल दीजिये,फर्स्ट वाली डोरमैट को काट में डाल दीजिये,फर्स्ट वाली डोर मैट को कार्ट में डाल दीजिए,0.3333333333333333,0.4444444444444444,0.3333333333333333
509,ब्रांडेड पक्का बच्चन साहब के तीन बंगले हैं एक तो जल्द से,ब्रांडेड पालिका बच्चन साहब के तीन बंगले हैं एक तो जल्द से,@ इस बीच में एक और खास बात आपके बता दे @ ब्रैंडेड लेगिंग्स @ _ बच्चन साहब के तीन बंगले हैं एक तो जलसा @,0.4444444444444444,0.4444444444444444,0.4444444444444444
510,अचार में क्या क्या है,आचार में क्या क्या है,अचार में क्या क्या है @ _ @,0.0,0.2,0.0
